location_name,latitude,longitude,parameter,value,unit,year,month,day,hour
Albemarle HS,38.07657,-78.50397,pm25,8.4,µg/m³,2020,2,5,12
Albemarle HS,38.07657,-78.50397,pm25,9.4,µg/m³,2020,2,5,13
Albemarle HS,38.07657,-78.50397,pm25,7.7,µg/m³,2020,2,5,14
Albemarle HS,38.07657,-78.50397,pm25,4.8,µg/m³,2020,2,5,15
Albemarle HS,38.07657,-78.50397,pm25,1.4,µg/m³,2020,2,5,16
Albemarle HS,38.07657,-78.50397,pm25,1.0,µg/m³,2020,2,5,17
Albemarle HS,38.07657,-78.50397,pm25,1.3,µg/m³,2020,2,5,18
Albemarle HS,38.07657,-78.50397,pm25,2.8,µg/m³,2020,2,5,19
Albemarle HS,38.07657,-78.50397,pm25,3.8,µg/m³,2020,2,5,20
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,5,21
Albemarle HS,38.07657,-78.50397,pm25,4.3,µg/m³,2020,2,5,22
Albemarle HS,38.07657,-78.50397,pm25,5.0,µg/m³,2020,2,5,23
Albemarle HS,38.07657,-78.50397,pm25,6.0,µg/m³,2020,2,6,0
Albemarle HS,38.07657,-78.50397,pm25,6.6,µg/m³,2020,2,6,1
Albemarle HS,38.07657,-78.50397,pm25,7.6,µg/m³,2020,2,6,2
Albemarle HS,38.07657,-78.50397,pm25,6.6,µg/m³,2020,2,6,3
Albemarle HS,38.07657,-78.50397,pm25,5.8,µg/m³,2020,2,6,4
Albemarle HS,38.07657,-78.50397,pm25,5.5,µg/m³,2020,2,6,5
Albemarle HS,38.07657,-78.50397,pm25,3.8,µg/m³,2020,2,6,6
Albemarle HS,38.07657,-78.50397,pm25,2.7,µg/m³,2020,2,6,7
Albemarle HS,38.07657,-78.50397,pm25,3.0,µg/m³,2020,2,6,8
Albemarle HS,38.07657,-78.50397,pm25,2.7,µg/m³,2020,2,6,9
Albemarle HS,38.07657,-78.50397,pm25,2.4,µg/m³,2020,2,6,10
Albemarle HS,38.07657,-78.50397,pm25,2.6,µg/m³,2020,2,6,11
Albemarle HS,38.07657,-78.50397,pm25,2.8,µg/m³,2020,2,6,12
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,6,13
Albemarle HS,38.07657,-78.50397,pm25,4.7,µg/m³,2020,2,6,14
Albemarle HS,38.07657,-78.50397,pm25,3.8,µg/m³,2020,2,6,15
Albemarle HS,38.07657,-78.50397,pm25,2.8,µg/m³,2020,2,6,16
Albemarle HS,38.07657,-78.50397,pm25,2.4,µg/m³,2020,2,6,17
Albemarle HS,38.07657,-78.50397,pm25,2.2,µg/m³,2020,2,6,18
Albemarle HS,38.07657,-78.50397,pm25,1.6,µg/m³,2020,2,6,19
Albemarle HS,38.07657,-78.50397,pm25,3.5,µg/m³,2020,2,6,20
Albemarle HS,38.07657,-78.50397,pm25,1.8,µg/m³,2020,2,6,21
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,6,22
Albemarle HS,38.07657,-78.50397,pm25,4.9,µg/m³,2020,2,6,23
Albemarle HS,38.07657,-78.50397,pm25,6.1,µg/m³,2020,2,7,0
Albemarle HS,38.07657,-78.50397,pm25,3.2,µg/m³,2020,2,8,1
Albemarle HS,38.07657,-78.50397,pm25,3.1,µg/m³,2020,2,8,2
Albemarle HS,38.07657,-78.50397,pm25,3.1,µg/m³,2020,2,8,3
Albemarle HS,38.07657,-78.50397,pm25,2.7,µg/m³,2020,2,8,4
Albemarle HS,38.07657,-78.50397,pm25,2.3,µg/m³,2020,2,8,5
Albemarle HS,38.07657,-78.50397,pm25,2.6,µg/m³,2020,2,8,6
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,8,7
Albemarle HS,38.07657,-78.50397,pm25,3.8,µg/m³,2020,2,8,8
Albemarle HS,38.07657,-78.50397,pm25,3.7,µg/m³,2020,2,8,9
Albemarle HS,38.07657,-78.50397,pm25,3.4,µg/m³,2020,2,8,10
Albemarle HS,38.07657,-78.50397,pm25,3.3,µg/m³,2020,2,8,11
Albemarle HS,38.07657,-78.50397,pm25,3.4,µg/m³,2020,2,8,12
Albemarle HS,38.07657,-78.50397,pm25,3.5,µg/m³,2020,2,8,13
Albemarle HS,38.07657,-78.50397,pm25,3.5,µg/m³,2020,2,8,14
Albemarle HS,38.07657,-78.50397,pm25,3.0,µg/m³,2020,2,8,15
Albemarle HS,38.07657,-78.50397,pm25,3.2,µg/m³,2020,2,8,16
Albemarle HS,38.07657,-78.50397,pm25,3.1,µg/m³,2020,2,8,17
Albemarle HS,38.07657,-78.50397,pm25,3.2,µg/m³,2020,2,8,18
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,8,19
Albemarle HS,38.07657,-78.50397,pm25,3.5,µg/m³,2020,2,8,20
Albemarle HS,38.07657,-78.50397,pm25,3.4,µg/m³,2020,2,8,21
Albemarle HS,38.07657,-78.50397,pm25,3.7,µg/m³,2020,2,8,22
Albemarle HS,38.07657,-78.50397,pm25,4.3,µg/m³,2020,2,8,23
Albemarle HS,38.07657,-78.50397,pm25,5.4,µg/m³,2020,2,9,0
Albemarle HS,38.07657,-78.50397,pm25,5.9,µg/m³,2020,2,9,1
Albemarle HS,38.07657,-78.50397,pm25,5.7,µg/m³,2020,2,9,2
Albemarle HS,38.07657,-78.50397,pm25,6.1,µg/m³,2020,2,9,3
Albemarle HS,38.07657,-78.50397,pm25,6.5,µg/m³,2020,2,9,4
Albemarle HS,38.07657,-78.50397,pm25,6.8,µg/m³,2020,2,9,5
Albemarle HS,38.07657,-78.50397,pm25,7.3,µg/m³,2020,2,9,6
Albemarle HS,38.07657,-78.50397,pm25,7.2,µg/m³,2020,2,9,7
Albemarle HS,38.07657,-78.50397,pm25,7.4,µg/m³,2020,2,9,8
Albemarle HS,38.07657,-78.50397,pm25,7.6,µg/m³,2020,2,9,9
Albemarle HS,38.07657,-78.50397,pm25,8.4,µg/m³,2020,2,9,10
Albemarle HS,38.07657,-78.50397,pm25,7.8,µg/m³,2020,2,9,11
Albemarle HS,38.07657,-78.50397,pm25,7.7,µg/m³,2020,2,9,12
Albemarle HS,38.07657,-78.50397,pm25,7.6,µg/m³,2020,2,9,13
Albemarle HS,38.07657,-78.50397,pm25,8.7,µg/m³,2020,2,9,14
Albemarle HS,38.07657,-78.50397,pm25,8.7,µg/m³,2020,2,9,15
Albemarle HS,38.07657,-78.50397,pm25,7.2,µg/m³,2020,2,9,16
Albemarle HS,38.07657,-78.50397,pm25,6.2,µg/m³,2020,2,9,17
Albemarle HS,38.07657,-78.50397,pm25,5.1,µg/m³,2020,2,9,18
Albemarle HS,38.07657,-78.50397,pm25,4.3,µg/m³,2020,2,9,19
Albemarle HS,38.07657,-78.50397,pm25,4.4,µg/m³,2020,2,9,20
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,9,21
Albemarle HS,38.07657,-78.50397,pm25,3.5,µg/m³,2020,2,9,22
Albemarle HS,38.07657,-78.50397,pm25,3.9,µg/m³,2020,2,9,23
Albemarle HS,38.07657,-78.50397,pm25,4.7,µg/m³,2020,2,10,0
Albemarle HS,38.07657,-78.50397,pm25,5.3,µg/m³,2020,2,10,1
Albemarle HS,38.07657,-78.50397,pm25,4.8,µg/m³,2020,2,10,2
Albemarle HS,38.07657,-78.50397,pm25,5.0,µg/m³,2020,2,10,3
Albemarle HS,38.07657,-78.50397,pm25,4.6,µg/m³,2020,2,10,4
Albemarle HS,38.07657,-78.50397,pm25,4.8,µg/m³,2020,2,10,5
Albemarle HS,38.07657,-78.50397,pm25,5.4,µg/m³,2020,2,10,6
Albemarle HS,38.07657,-78.50397,pm25,5.8,µg/m³,2020,2,10,7
Albemarle HS,38.07657,-78.50397,pm25,5.8,µg/m³,2020,2,10,8
Albemarle HS,38.07657,-78.50397,pm25,6.2,µg/m³,2020,2,10,9
Albemarle HS,38.07657,-78.50397,pm25,6.2,µg/m³,2020,2,10,10
Albemarle HS,38.07657,-78.50397,pm25,6.5,µg/m³,2020,2,10,11
Albemarle HS,38.07657,-78.50397,pm25,6.7,µg/m³,2020,2,10,12
Albemarle HS,38.07657,-78.50397,pm25,6.9,µg/m³,2020,2,10,13
Albemarle HS,38.07657,-78.50397,pm25,7.0,µg/m³,2020,2,10,14
Albemarle HS,38.07657,-78.50397,pm25,7.1,µg/m³,2020,2,10,15
Albemarle HS,38.07657,-78.50397,pm25,7.5,µg/m³,2020,2,10,16
Albemarle HS,38.07657,-78.50397,pm25,7.7,µg/m³,2020,2,10,17
Albemarle HS,38.07657,-78.50397,pm25,6.8,µg/m³,2020,2,10,18
Albemarle HS,38.07657,-78.50397,pm25,6.4,µg/m³,2020,2,10,19
Albemarle HS,38.07657,-78.50397,pm25,7.0,µg/m³,2020,2,10,20
Albemarle HS,38.07657,-78.50397,pm25,8.0,µg/m³,2020,2,10,21
Albemarle HS,38.07657,-78.50397,pm25,10.4,µg/m³,2020,2,10,22
Albemarle HS,38.07657,-78.50397,pm25,11.9,µg/m³,2020,2,10,23
Albemarle HS,38.07657,-78.50397,pm25,12.7,µg/m³,2020,2,11,0
Albemarle HS,38.07657,-78.50397,pm25,10.6,µg/m³,2020,2,11,1
Albemarle HS,38.07657,-78.50397,pm25,9.8,µg/m³,2020,2,11,2
Albemarle HS,38.07657,-78.50397,pm25,11.1,µg/m³,2020,2,11,3
Albemarle HS,38.07657,-78.50397,pm25,10.5,µg/m³,2020,2,11,4
Albemarle HS,38.07657,-78.50397,pm25,8.9,µg/m³,2020,2,11,5
Albemarle HS,38.07657,-78.50397,pm25,8.9,µg/m³,2020,2,11,6
Albemarle HS,38.07657,-78.50397,pm25,10.4,µg/m³,2020,2,11,7
Albemarle HS,38.07657,-78.50397,pm25,8.4,µg/m³,2020,2,11,8
Albemarle HS,38.07657,-78.50397,pm25,9.5,µg/m³,2020,2,11,9
Albemarle HS,38.07657,-78.50397,pm25,9.7,µg/m³,2020,2,11,10
Albemarle HS,38.07657,-78.50397,pm25,10.3,µg/m³,2020,2,11,11
Albemarle HS,38.07657,-78.50397,pm25,11.1,µg/m³,2020,2,11,12
Albemarle HS,38.07657,-78.50397,pm25,10.9,µg/m³,2020,2,11,13
Albemarle HS,38.07657,-78.50397,pm25,10.2,µg/m³,2020,2,11,14
Albemarle HS,38.07657,-78.50397,pm25,8.6,µg/m³,2020,2,11,15
Albemarle HS,38.07657,-78.50397,pm25,7.7,µg/m³,2020,2,11,16
Albemarle HS,38.07657,-78.50397,pm25,10.5,µg/m³,2020,2,11,17
Albemarle HS,38.07657,-78.50397,pm25,6.9,µg/m³,2020,2,11,18
Albemarle HS,38.07657,-78.50397,pm25,7.8,µg/m³,2020,2,11,19
Albemarle HS,38.07657,-78.50397,pm25,8.7,µg/m³,2020,2,11,20
Albemarle HS,38.07657,-78.50397,pm25,8.3,µg/m³,2020,2,11,21
Albemarle HS,38.07657,-78.50397,pm25,7.0,µg/m³,2020,2,11,22
Albemarle HS,38.07657,-78.50397,pm25,11.7,µg/m³,2020,2,11,23
Albemarle HS,38.07657,-78.50397,pm25,7.4,µg/m³,2020,2,12,0
Albemarle HS,38.07657,-78.50397,pm25,6.4,µg/m³,2020,2,12,1
Albemarle HS,38.07657,-78.50397,pm25,6.1,µg/m³,2020,2,12,2
Albemarle HS,38.07657,-78.50397,pm25,9.2,µg/m³,2020,2,12,3
Albemarle HS,38.07657,-78.50397,pm25,8.4,µg/m³,2020,2,12,4
Albemarle HS,38.07657,-78.50397,pm25,8.2,µg/m³,2020,2,12,5
Albemarle HS,38.07657,-78.50397,pm25,2.6,µg/m³,2020,2,12,6
Albemarle HS,38.07657,-78.50397,pm25,1.2,µg/m³,2020,2,12,8
Albemarle HS,38.07657,-78.50397,pm25,1.2,µg/m³,2020,2,12,9
Albemarle HS,38.07657,-78.50397,pm25,1.3,µg/m³,2020,2,12,10
Albemarle HS,38.07657,-78.50397,pm25,1.6,µg/m³,2020,2,12,11
Albemarle HS,38.07657,-78.50397,pm25,2.0,µg/m³,2020,2,12,12
Albemarle HS,38.07657,-78.50397,pm25,3.2,µg/m³,2020,2,12,13
Albemarle HS,38.07657,-78.50397,pm25,3.5,µg/m³,2020,2,12,14
Albemarle HS,38.07657,-78.50397,pm25,3.6,µg/m³,2020,2,12,15
Albemarle HS,38.07657,-78.50397,pm25,5.2,µg/m³,2020,2,12,19
Albemarle HS,38.07657,-78.50397,pm25,5.6,µg/m³,2020,2,12,20
Albemarle HS,38.07657,-78.50397,pm25,5.7,µg/m³,2020,2,12,21
Albemarle HS,38.07657,-78.50397,pm25,6.3,µg/m³,2020,2,12,22
Albemarle HS,38.07657,-78.50397,pm25,7.7,µg/m³,2020,2,12,23
Albemarle HS,38.07657,-78.50397,pm25,8.2,µg/m³,2020,2,13,0
Albemarle HS,38.07657,-78.50397,pm25,9.3,µg/m³,2020,2,13,1
Albemarle HS,38.07657,-78.50397,pm25,10.0,µg/m³,2020,2,13,2
Albemarle HS,38.07657,-78.50397,pm25,10.2,µg/m³,2020,2,13,3
Albemarle HS,38.07657,-78.50397,pm25,10.2,µg/m³,2020,2,13,4
Albemarle HS,38.07657,-78.50397,pm25,10.4,µg/m³,2020,2,13,5
Albemarle HS,38.07657,-78.50397,pm25,10.5,µg/m³,2020,2,13,6
Albemarle HS,38.07657,-78.50397,pm25,10.0,µg/m³,2020,2,13,7
Albemarle HS,38.07657,-78.50397,pm25,9.6,µg/m³,2020,2,13,8
Albemarle HS,38.07657,-78.50397,pm25,6.4,µg/m³,2020,2,13,9
Albemarle HS,38.07657,-78.50397,pm25,6.1,µg/m³,2020,2,13,10
Albemarle HS,38.07657,-78.50397,pm25,6.0,µg/m³,2020,2,13,11
Albemarle HS,38.07657,-78.50397,pm25,5.4,µg/m³,2020,2,13,12
Albemarle HS,38.07657,-78.50397,pm25,5.5,µg/m³,2020,2,13,13
Albemarle HS,38.07657,-78.50397,pm25,4.6,µg/m³,2020,2,13,14
Albemarle HS,38.07657,-78.50397,pm25,3.8,µg/m³,2020,2,13,15
Albemarle HS,38.07657,-78.50397,pm25,4.1,µg/m³,2020,2,13,16
Albemarle HS,38.07657,-78.50397,pm25,2.4,µg/m³,2020,2,13,17
Albemarle HS,38.07657,-78.50397,pm25,1.6,µg/m³,2020,2,13,18
Albemarle HS,38.07657,-78.50397,pm25,1.6,µg/m³,2020,2,13,19
Albemarle HS,38.07657,-78.50397,pm25,1.8,µg/m³,2020,2,13,20
Albemarle HS,38.07657,-78.50397,pm25,1.4,µg/m³,2020,2,13,21
Albemarle HS,38.07657,-78.50397,pm25,0.5,µg/m³,2020,2,13,22
Albemarle HS,38.07657,-78.50397,pm25,0.3,µg/m³,2020,2,13,23
Albemarle HS,38.07657,-78.50397,pm25,0.5,µg/m³,2020,2,14,0
Albemarle HS,38.07657,-78.50397,pm25,1.3,µg/m³,2020,2,14,1
Albemarle HS,38.07657,-78.50397,pm25,1.9,µg/m³,2020,2,14,2
Albemarle HS,38.07657,-78.50397,pm25,2.0,µg/m³,2020,2,14,3
Albemarle HS,38.07657,-78.50397,pm25,2.0,µg/m³,2020,2,14,4
Albemarle HS,38.07657,-78.50397,pm25,1.9,µg/m³,2020,2,14,5
Albemarle HS,38.07657,-78.50397,pm25,2.6,µg/m³,2020,2,14,6
Albemarle HS,38.07657,-78.50397,pm25,3.1,µg/m³,2020,2,14,7
Albemarle HS,38.07657,-78.50397,pm25,3.4,µg/m³,2020,2,14,8
Albemarle HS,38.07657,-78.50397,pm25,4.3,µg/m³,2020,2,14,9
Albemarle HS,38.07657,-78.50397,pm25,4.4,µg/m³,2020,2,14,10
Albemarle HS,38.07657,-78.50397,pm25,4.5,µg/m³,2020,2,14,11
Albemarle HS,38.07657,-78.50397,pm25,4.4,µg/m³,2020,2,14,12
Albemarle HS,38.07657,-78.50397,pm25,4.7,µg/m³,2020,2,14,13
Albemarle HS,38.07657,-78.50397,pm25,5.5,µg/m³,2020,2,14,14
Albemarle HS,38.07657,-78.50397,pm25,5.7,µg/m³,2020,2,14,15
Albemarle HS,38.07657,-78.50397,pm25,5.4,µg/m³,2020,2,14,16
Albemarle HS,38.07657,-78.50397,pm25,5.4,µg/m³,2020,2,14,17
Albemarle HS,38.07657,-78.50397,pm25,5.1,µg/m³,2020,2,14,18
Albemarle HS,38.07657,-78.50397,pm25,4.8,µg/m³,2020,2,14,19
Albemarle HS,38.07657,-78.50397,pm25,5.0,µg/m³,2020,2,14,20
Albemarle HS,38.07657,-78.50397,pm25,5.5,µg/m³,2020,2,14,21
Albemarle HS,38.07657,-78.50397,pm25,5.8,µg/m³,2020,2,14,22
Albemarle HS,38.07657,-78.50397,pm25,5.5,µg/m³,2020,2,14,23
Albemarle HS,38.07657,-78.50397,pm25,5.2,µg/m³,2020,2,15,0
Albemarle HS,38.07657,-78.50397,pm25,5.0,µg/m³,2020,2,15,1
Albemarle HS,38.07657,-78.50397,pm25,5.1,µg/m³,2020,2,15,2
Albemarle HS,38.07657,-78.50397,pm25,5.2,µg/m³,2020,2,15,3
Albemarle HS,38.07657,-78.50397,pm25,5.5,µg/m³,2020,2,15,4
Albemarle HS,38.07657,-78.50397,pm25,5.6,µg/m³,2020,2,15,5
Albemarle HS,38.07657,-78.50397,pm25,5.2,µg/m³,2020,2,15,6
Albemarle HS,38.07657,-78.50397,pm25,5.6,µg/m³,2020,2,15,7
Albemarle HS,38.07657,-78.50397,pm25,5.1,µg/m³,2020,2,15,8
Albemarle HS,38.07657,-78.50397,pm25,4.7,µg/m³,2020,2,15,9
Albemarle HS,38.07657,-78.50397,pm25,4.7,µg/m³,2020,2,15,10
Albemarle HS,38.07657,-78.50397,pm25,4.7,µg/m³,2020,2,15,11
Albemarle HS,38.07657,-78.50397,pm25,4.8,µg/m³,2020,2,15,12
Albemarle HS,38.07657,-78.50397,pm25,5.4,µg/m³,2020,2,15,13
Albemarle HS,38.07657,-78.50397,pm25,6.0,µg/m³,2020,2,15,14
Albemarle HS,38.07657,-78.50397,pm25,5.6,µg/m³,2020,2,15,15
Albemarle HS,38.07657,-78.50397,pm25,6.4,µg/m³,2020,2,15,16
Albemarle HS,38.07657,-78.50397,pm25,6.0,µg/m³,2020,2,15,17
Albemarle HS,38.07657,-78.50397,pm25,5.9,µg/m³,2020,2,15,18
Albemarle HS,38.07657,-78.50397,pm25,5.8,µg/m³,2020,2,15,19
